trial,time,Other,Wondering,Investigating,Digging
16,67.8,0,0,1,0
16,68,0,0,1,0
16,68.2,0,0,1,0
16,68.4,0,0,1,0
16,68.6,0,0,1,0
16,68.8,0,0,1,0
16,69,0,0,1,0
16,69.2,0,0,1,0
16,69.4,0,0,1,0
16,69.6,0,0,1,0
16,69.8,0,0,1,0
16,70,0,0,1,0
16,70.2,0,0,1,0
16,70.4,0,0,1,0
16,70.6,0,0,1,0
16,70.8,0,0,1,0
16,71,0,0,1,0
16,71.2,0,0,1,0
16,71.4,0,0,1,0
16,71.6,0,0,1,0
16,71.8,0,0,1,0
16,72,0,0,1,0
16,72.2,0,0,1,0
16,72.4,0,0,1,0
16,72.6,0,0,1,0
16,72.8,0,0,1,0
16,73,0,0,1,0
16,73.2,0,0,1,0
16,73.4,0,0,1,0
16,73.6,0,0,1,0
16,73.8,0,0,1,0
16,74,0,0,1,0
16,74.2,0,0,1,0
16,74.4,0,0,1,0
16,74.6,0,0,1,0
16,74.8,0,0,1,0
16,75,0,0,1,0
16,75.2,0,0,1,0
16,75.4,0,0,1,0
16,75.6,0,0,1,0
16,75.8,0,0,1,0
16,76,0,0,1,0
16,76.2,0,0,1,0
16,76.4,0,0,1,0
16,76.6,0,0,1,0
16,76.8,0,0,1,0
16,77,0,0,1,0
16,77.2,0,0,1,0
16,77.4,0,0,1,0
16,77.6,0,0,1,0
16,77.8,0,0,1,0
16,78,0,0,1,0
16,78.2,0,0,1,0
16,78.4,0,0,1,0
16,78.6,0,0,1,0
16,78.8,0,0,1,0
16,79,0,0,1,0
16,79.2,0,0,1,0
16,79.4,0,0,1,0
16,79.6,0,0,1,0
16,79.8,0,0,1,0
16,80,0,0,1,0
16,80.2,0,0,1,0
16,80.4,0,0,1,0
16,80.6,0,0,1,0
16,80.8,0,0,1,0
16,81,0,0,1,0
16,81.2,0,0,1,0
16,81.4,0,0,1,0
16,81.6,0,0,1,0
16,81.8,0,0,1,0
16,82,0,0,1,0
16,82.2,0,0,1,0
16,82.4,0,0,1,0
16,82.6,0,0,1,0
16,82.8,0,0,1,0
16,83,0,0,1,0
16,83.2,0,0,1,0
16,83.4,0,0,1,0
16,83.6,0,0,1,0
16,83.8,0,0,1,0
16,84,0,0,1,0
16,84.2,0,0,1,0
16,84.4,0,0,1,0
16,84.6,0,0,1,0
16,84.8,0,0,1,0
16,85,0,0,1,0
16,85.2,0,0,1,0
16,85.4,0,0,1,0
16,85.6,0,0,1,0
16,85.8,0,0,1,0
16,86,0,0,1,0
16,86.2,0,0,1,0
16,86.4,0,0,1,0
16,86.6,0,0,1,0
16,86.8,0,0,1,0
16,87,0,0,1,0
16,87.2,0,0,1,0
16,87.4,0,0,1,0
16,87.6,0,0,1,0
16,87.8,0,0,1,0
16,88,0,0,1,0
16,88.2,0,0,1,0
16,88.4,0,0,1,0
16,88.6,0,0,1,0
16,88.8,0,0,1,0
16,89,0,0,1,0
16,89.2,0,0,1,0
16,89.4,0,0,1,0
16,89.6,0,0,1,0
16,89.8,0,0,1,0
16,90,0,0,1,0
16,90.2,0,0,1,0
16,90.4,0,0,1,0
16,90.6,0,0,1,0
16,90.8,0,0,1,0
16,91,0,0,1,0
16,91.2,0,0,1,0
16,91.4,0,0,1,0
16,91.6,0,0,1,0
16,91.8,0,0,1,0
16,92,0,0,1,0
16,92.2,0,0,1,0
16,92.4,0,0,1,0
16,92.6,0,0,1,0
16,92.8,0,0,1,0
16,93,0,0,1,0
16,93.2,0,0,1,0
16,93.4,0,0,1,0
16,93.6,0,0,1,0
16,93.8,0,0,1,0
16,94,0,0,1,0
16,94.2,0,0,1,0
16,94.4,0,0,1,0
16,94.6,0,0,1,0
16,94.8,0,0,1,0
16,95,0,0,1,0
16,95.2,0,0,1,0
16,95.4,0,0,1,0
16,95.6,0,0,1,0
16,95.8,0,0,1,0
16,96,0,0,1,0
16,96.2,0,0,1,0
16,96.4,0,0,1,0
16,96.6,0,0,1,0
16,96.8,0,0,1,0
16,97,0,0,1,0
16,97.2,0,0,1,0
16,97.4,0,0,1,0
16,97.6,0,0,1,0
16,97.8,0,0,1,0
16,98,0,0,1,0
16,98.2,0,0,1,0
16,98.4,0,0,1,0
16,98.6,0,0,1,0
16,98.8,0,0,1,0
16,99,0,0,1,0
16,99.2,0,0,1,0
16,99.4,0,0,1,0
16,99.6,0,0,1,0
16,99.8,0,0,1,0
16,100,0,0,1,0
16,100.2,0,0,1,0
16,100.4,0,0,1,0
16,100.6,0,0,1,0
16,100.8,0,0,1,0
16,101,0,0,1,0
16,101.2,0,0,1,0
16,101.4,0,0,1,0
16,101.6,0,0,1,0
16,101.8,0,0,1,0
16,102,0,0,1,0
16,102.2,0,0,1,0
16,102.4,0,0,1,0
16,102.6,0,0,1,0
16,102.8,0,0,1,0
16,103,0,0,1,0
16,103.2,0,0,1,0
16,103.4,0,0,1,0
16,103.6,0,0,1,0
16,103.8,0,0,1,0
16,104,0,0,1,0
16,104.2,0,0,1,0
16,104.4,0,0,1,0
16,104.6,0,0,1,0
16,104.8,0,0,1,0
16,105,0,0,1,0
16,105.2,0,0,1,0
16,105.4,0,0,1,0
16,105.6,0,0,1,0
16,105.8,0,0,1,0
16,106,0,0,1,0
16,106.2,0,0,1,0
16,106.4,0,0,1,0
16,106.6,0,0,1,0
16,106.8,0,0,1,0
16,107,0,0,1,0
16,107.2,0,1,0,0
16,107.4,0,1,0,0
16,107.6,0,1,0,0
16,107.8,0,1,0,0
16,108,0,1,0,0
16,108.2,0,1,0,0
16,108.4,0,1,0,0
16,108.6,0,1,0,0
16,108.8,0,1,0,0
16,109,0,1,0,0
16,109.2,0,1,0,0
16,109.4,0,1,0,0
16,109.6,0,1,0,0
16,109.8,0,1,0,0
16,110,0,1,0,0
16,110.2,0,1,0,0
16,110.4,0,1,0,0
16,110.6,0,1,0,0
16,110.8,0,1,0,0
16,111,0,1,0,0
16,111.2,0,1,0,0
16,111.4,0,1,0,0
16,111.6,0,1,0,0
16,111.8,0,1,0,0
16,112,0,1,0,0
16,112.2,0,1,0,0
16,112.4,0,1,0,0
16,112.6,0,1,0,0
16,112.8,0,1,0,0
16,113,0,1,0,0
16,113.2,0,1,0,0
16,113.4,0,1,0,0
16,113.6,0,1,0,0
16,113.8,0,1,0,0
16,114,0,1,0,0
16,114.2,0,1,0,0
16,114.4,0,1,0,0
16,114.6,0,1,0,0
16,114.8,0,1,0,0
16,115,0,1,0,0
16,115.2,0,1,0,0
16,115.4,0,1,0,0
16,115.6,0,1,0,0
16,115.8,0,1,0,0
16,116,0,1,0,0
16,116.2,0,1,0,0
16,116.4,0,1,0,0
16,116.6,0,1,0,0
16,116.8,0,1,0,0
16,117,0,1,0,0
16,117.2,0,1,0,0
16,117.4,0,1,0,0
16,117.6,0,1,0,0
16,117.8,0,1,0,0
16,118,0,1,0,0
16,118.2,0,0,1,0
16,118.4,0,0,1,0
16,118.6,0,0,1,0
16,118.8,0,0,1,0
16,119,0,0,1,0
16,119.2,0,0,1,0
16,119.4,0,0,1,0
16,119.6,0,0,1,0
16,119.8,0,0,1,0
16,120,0,0,1,0
16,120.2,0,0,1,0
16,120.4,0,0,1,0
16,120.6,0,0,1,0
16,120.8,0,0,1,0
16,121,0,0,1,0
16,121.2,0,0,1,0
16,121.4,0,0,1,0
16,121.6,0,0,1,0
16,121.8,0,0,1,0
16,122,0,0,1,0
16,122.2,0,0,1,0
16,122.4,0,0,1,0
16,122.6,0,0,1,0
16,122.8,0,0,1,0
16,123,0,0,1,0
16,123.2,0,0,1,0
16,123.4,0,0,1,0
16,123.6,0,0,1,0
16,123.8,0,0,1,0
16,124,0,0,1,0
16,124.2,0,0,1,0
16,124.4,0,0,1,0
16,124.6,0,0,1,0
16,124.8,0,0,1,0
16,125,0,0,1,0
16,125.2,0,0,1,0
16,125.4,0,0,1,0
16,125.6,0,0,1,0
16,125.8,0,0,1,0
16,126,0,0,1,0
16,126.2,0,0,1,0
16,126.4,0,0,1,0
16,126.6,0,0,1,0
16,126.8,0,0,1,0
16,127,0,0,1,0
16,127.2,0,0,1,0
16,127.4,0,0,1,0
16,127.6,0,0,1,0
16,127.8,0,0,1,0
16,128,0,0,1,0
16,128.2,0,0,1,0
16,128.4,0,0,1,0
16,128.6,0,0,1,0
16,128.8,0,0,1,0
16,129,0,0,1,0
16,129.2,0,0,1,0
16,129.4,0,0,1,0
16,129.6,0,0,1,0
16,129.8,0,0,1,0
16,130,0,0,1,0
16,130.2,0,0,1,0
16,130.4,0,0,1,0
16,130.6,0,0,1,0
16,130.8,0,0,1,0
16,131,0,0,1,0
16,131.2,0,0,1,0
16,131.4,0,0,1,0
16,131.6,0,0,1,0
16,131.8,0,0,1,0
16,132,0,0,1,0
16,132.2,0,0,1,0
16,132.4,0,0,1,0
16,132.6,0,0,1,0
16,132.8,0,0,1,0
16,133,0,0,1,0
16,133.2,0,0,1,0
16,133.4,0,0,1,0
16,133.6,0,0,1,0
16,133.8,0,0,1,0
16,134,0,0,1,0
16,134.2,0,0,1,0
16,134.4,0,0,1,0
16,134.6,0,0,1,0
16,134.8,0,0,1,0
16,135,0,0,1,0
16,135.2,0,0,1,0
16,135.4,0,0,1,0
16,135.6,0,0,1,0
16,135.8,0,0,1,0
16,136,0,0,1,0
16,136.2,0,0,1,0
16,136.4,0,0,1,0
16,136.6,0,0,1,0
16,136.8,0,0,1,0
16,137,0,0,1,0
16,137.2,0,0,1,0
16,137.4,0,0,1,0
16,137.6,0,0,1,0
16,137.8,0,0,1,0
16,138,0,0,1,0
16,138.2,0,0,1,0
16,138.4,0,0,1,0
16,138.6,0,0,1,0
16,138.8,0,0,1,0
16,139,0,0,1,0
16,139.2,0,0,1,0
16,139.4,0,0,1,0
16,139.6,0,0,1,0
16,139.8,0,0,1,0
16,140,0,0,1,0
16,140.2,0,0,1,0
16,140.4,0,0,1,0
16,140.6,0,0,1,0
16,140.8,0,0,1,0
16,141,0,0,1,0
16,141.2,0,0,1,0
16,141.4,0,0,1,0
16,141.6,0,0,1,0
16,141.8,0,0,1,0
16,142,0,0,1,0
16,142.2,0,0,1,0
16,142.4,0,0,1,0
16,142.6,0,0,1,0
16,142.8,0,0,1,0
16,143,0,0,1,0
16,143.2,0,0,1,0
16,143.4,0,0,1,0
16,143.6,0,0,1,0
16,143.8,0,0,1,0
16,144,0,0,1,0
16,144.2,0,0,1,0
16,144.4,0,0,1,0
16,144.6,0,0,1,0
16,144.8,0,0,1,0
16,145,0,0,1,0
16,145.2,0,0,1,0
16,145.4,0,0,1,0
16,145.6,0,0,1,0
16,145.8,0,0,1,0
16,146,0,0,1,0
16,146.2,0,0,1,0
16,146.4,0,0,1,0
16,146.6,0,0,1,0
16,146.8,0,0,1,0
16,147,0,0,1,0
16,147.2,0,0,1,0
16,147.4,0,0,1,0
16,147.6,0,0,1,0
16,147.8,0,0,1,0
16,148,0,0,1,0
16,148.2,0,0,1,0
16,148.4,0,0,1,0
16,148.6,0,0,1,0
16,148.8,0,0,1,0
16,149,0,0,1,0
16,149.2,0,0,1,0
16,149.4,0,0,1,0
16,149.6,0,0,1,0
16,149.8,0,0,1,0
16,150,0,0,1,0
16,150.2,0,0,1,0
16,150.4,0,0,1,0
16,150.6,0,0,1,0
16,150.8,0,0,1,0
16,151,0,0,1,0
16,151.2,0,0,1,0
16,151.4,0,0,1,0
16,151.6,0,0,1,0
16,151.8,0,0,1,0
16,152,0,0,1,0
16,152.2,0,0,1,0
16,152.4,0,0,1,0
16,152.6,0,0,1,0
16,152.8,0,0,1,0
16,153,0,0,1,0
16,153.2,0,0,1,0
16,153.4,0,0,1,0
16,153.6,0,0,1,0
16,153.8,0,0,1,0
16,154,0,0,1,0
16,154.2,0,0,1,0
16,154.4,0,0,1,0
16,154.6,0,0,1,0
16,154.8,0,0,1,0
16,155,0,0,1,0
16,155.2,0,0,1,0
16,155.4,0,0,1,0
16,155.6,0,0,1,0
16,155.8,0,0,1,0
16,156,0,0,1,0
16,156.2,0,0,1,0
16,156.4,0,0,1,0
16,156.6,0,0,1,0
16,156.8,0,0,1,0
16,157,0,0,1,0
16,157.2,0,0,1,0
16,157.4,0,0,1,0
16,157.6,0,0,1,0
16,157.8,0,0,1,0
16,158,0,0,1,0
16,158.2,0,0,1,0
16,158.4,0,0,1,0
16,158.6,0,0,1,0
16,158.8,0,0,1,0
16,159,0,0,1,0
16,159.2,0,0,1,0
16,159.4,0,0,1,0
16,159.6,0,0,1,0
16,159.8,0,0,1,0
16,160,0,0,1,0
16,160.2,0,0,1,0
16,160.4,0,0,1,0
16,160.6,0,0,1,0
16,160.8,0,0,1,0
16,161,0,0,1,0
16,161.2,0,0,1,0
16,161.4,0,0,1,0
16,161.6,0,0,1,0
16,161.8,0,0,1,0
16,162,0,0,1,0
16,162.2,0,1,0,0
16,162.4,0,1,0,0
16,162.6,0,1,0,0
16,162.8,0,1,0,0
16,163,0,1,0,0
16,163.2,0,1,0,0
16,163.4,0,1,0,0
16,163.6,0,1,0,0
16,163.8,0,1,0,0
16,164,0,1,0,0
16,164.2,0,1,0,0
16,164.4,0,1,0,0
16,164.6,0,1,0,0
16,164.8,0,1,0,0
16,165,0,1,0,0
16,165.2,0,1,0,0
16,165.4,0,1,0,0
16,165.6,0,1,0,0
16,165.8,0,1,0,0
16,166,0,1,0,0
16,166.2,0,0,1,0
16,166.4,0,0,1,0
16,166.6,0,0,1,0
16,166.8,0,0,1,0
16,167,0,0,1,0
16,167.2,0,0,1,0
16,167.4,0,0,1,0
16,167.6,0,0,1,0
16,167.8,0,0,1,0
16,168,0,0,1,0
16,168.2,0,0,1,0
16,168.4,0,0,1,0
16,168.6,0,0,1,0
16,168.8,0,0,1,0
16,169,0,0,1,0
16,169.2,0,0,1,0
16,169.4,0,0,1,0
17,0,1,0,0,0
17,0.2,1,0,0,0
17,0.4,1,0,0,0
17,0.6,1,0,0,0
17,0.8,1,0,0,0
17,1,1,0,0,0
17,1.2,1,0,0,0
17,1.4,1,0,0,0
17,1.6,1,0,0,0
17,1.8,1,0,0,0
17,2,1,0,0,0
17,2.2,1,0,0,0
17,2.4,1,0,0,0
17,2.6,1,0,0,0
17,2.8,1,0,0,0
17,3,1,0,0,0
17,3.2,1,0,0,0
17,3.4,1,0,0,0
17,3.6,1,0,0,0
17,3.8,1,0,0,0
17,4,1,0,0,0
17,4.2,1,0,0,0
17,4.4,1,0,0,0
17,4.6,1,0,0,0
17,4.8,1,0,0,0
17,5,1,0,0,0
17,5.2,1,0,0,0
17,5.4,1,0,0,0
17,5.6,1,0,0,0
17,5.8,0,1,0,0
17,6,0,1,0,0
17,6.2,0,1,0,0
17,6.4,0,1,0,0
17,6.6,0,1,0,0
17,6.8,0,1,0,0
17,7,0,1,0,0
17,7.2,0,1,0,0
17,7.4,0,1,0,0
17,7.6,0,1,0,0
17,7.8,0,1,0,0
17,8,0,1,0,0
17,8.2,0,1,0,0
17,8.4,0,1,0,0
17,8.6,0,1,0,0
17,8.8,0,1,0,0
17,9,0,1,0,0
17,9.2,0,1,0,0
17,9.4,0,1,0,0
17,9.6,0,1,0,0
17,9.8,0,1,0,0
17,10,0,1,0,0
17,10.2,0,1,0,0
17,10.4,0,1,0,0
17,10.6,0,1,0,0
17,10.8,0,1,0,0
17,11,0,1,0,0
17,11.2,0,1,0,0
17,11.4,0,1,0,0
17,11.6,0,1,0,0
17,11.8,0,1,0,0
17,12,0,1,0,0
17,12.2,0,0,1,0
17,12.4,0,0,1,0
17,12.6,0,0,1,0
17,12.8,0,0,1,0
17,13,0,0,1,0
17,13.2,0,0,1,0
17,13.4,0,0,1,0
17,13.6,0,0,1,0
17,13.8,0,0,1,0
17,14,0,0,1,0
17,14.2,0,0,1,0
17,14.4,0,0,1,0
17,14.6,0,0,1,0
17,14.8,0,0,1,0
17,15,0,0,1,0
17,15.2,0,0,1,0
17,15.4,0,0,1,0
17,15.6,0,0,1,0
17,15.8,0,0,1,0
17,16,0,0,1,0
17,16.2,0,0,1,0
17,16.4,0,0,1,0
17,16.6,0,0,1,0
17,16.8,0,0,1,0
17,17,0,0,1,0
17,17.2,0,0,1,0
17,17.4,0,0,1,0
17,17.6,0,0,1,0
17,17.8,0,0,1,0
17,18,0,0,1,0
17,18.2,0,0,1,0
17,18.4,0,0,1,0
17,18.6,0,0,1,0
17,18.8,0,0,1,0
17,19,0,0,1,0
17,19.2,0,0,1,0
17,19.4,0,0,1,0
17,19.6,0,0,1,0
17,19.8,0,0,1,0
17,20,0,0,1,0
17,20.2,0,0,1,0
17,20.4,0,0,1,0
17,20.6,0,0,1,0
17,20.8,0,0,1,0
17,21,0,0,1,0
17,21.2,0,0,1,0
17,21.4,0,0,1,0
17,21.6,0,0,1,0
17,21.8,0,0,1,0
17,22,0,0,1,0
17,22.2,0,0,1,0
17,22.4,0,0,1,0
17,22.6,0,0,1,0
17,22.8,0,0,1,0
17,23,0,0,1,0
17,23.2,0,0,1,0
17,23.4,0,0,1,0
17,23.6,0,0,1,0
17,23.8,0,0,1,0
17,24,0,0,1,0
17,24.2,0,0,1,0
17,24.4,0,0,1,0
17,24.6,0,0,1,0
17,24.8,0,0,1,0
17,25,0,0,1,0
17,25.2,0,0,1,0
17,25.4,0,0,1,0
17,25.6,0,0,1,0
17,25.8,0,0,1,0
17,26,0,0,1,0
17,26.2,0,0,1,0
17,26.4,0,0,1,0
17,26.6,0,0,1,0
17,26.8,0,0,1,0
17,27,0,0,1,0
17,27.2,0,0,1,0
17,27.4,0,0,1,0
17,27.6,0,0,1,0
17,27.8,0,0,1,0
17,28,0,0,1,0
17,28.2,0,0,1,0
17,28.4,0,0,1,0
17,28.6,0,0,1,0
17,28.8,0,0,1,0
17,29,0,0,1,0
17,29.2,0,0,1,0
17,29.4,0,0,1,0
17,29.6,0,0,1,0
17,29.8,0,0,1,0
17,30,0,0,1,0
17,30.2,0,0,1,0
17,30.4,0,0,1,0
17,30.6,0,0,1,0
17,30.8,0,0,1,0
17,31,0,0,1,0
17,31.2,0,0,1,0
17,31.4,0,0,1,0
17,31.6,0,0,1,0
17,31.8,0,0,1,0
17,32,0,0,1,0
17,32.2,0,0,1,0
17,32.4,0,0,1,0
17,32.6,0,0,1,0
17,32.8,0,0,1,0
17,33,0,0,1,0
17,33.2,0,0,1,0
17,33.4,0,0,1,0
17,33.6,0,0,1,0
17,33.8,0,0,1,0
17,34,0,0,1,0
17,34.2,0,0,1,0
17,34.4,0,0,1,0
17,34.6,0,0,1,0
17,34.8,0,0,1,0
17,35,0,0,1,0
17,35.2,0,0,1,0
17,35.4,0,0,1,0
17,35.6,0,0,1,0
17,35.8,0,0,1,0
17,36,0,0,1,0
17,36.2,0,0,1,0
17,36.4,0,0,1,0
17,36.6,0,0,1,0
17,36.8,0,0,1,0
17,37,0,0,1,0
17,37.2,0,0,1,0
17,37.4,0,0,1,0
17,37.6,0,0,1,0
17,37.8,0,0,1,0
17,38,0,0,1,0
17,38.2,0,0,1,0
17,38.4,0,0,1,0
17,38.6,0,0,1,0
17,38.8,0,0,1,0
17,39,0,0,1,0
17,39.2,0,0,1,0
17,39.4,0,0,1,0
17,39.6,0,0,1,0
17,39.8,0,0,1,0
17,40,0,0,1,0
17,40.2,0,0,1,0
17,40.4,0,0,1,0
17,40.6,0,0,1,0
17,40.8,0,0,1,0
17,41,0,0,1,0
17,41.2,0,0,1,0
17,41.4,0,0,1,0
17,41.6,0,0,1,0
17,41.8,0,0,1,0
17,42,0,0,1,0
17,42.2,0,0,1,0
17,42.4,0,0,1,0
17,42.6,0,0,1,0
17,42.8,0,0,1,0
17,43,0,0,1,0
17,43.2,0,0,1,0
17,43.4,0,0,1,0
17,43.6,0,0,1,0
17,43.8,0,0,1,0
17,44,0,0,1,0
17,44.2,0,0,1,0
17,44.4,0,0,1,0
17,44.6,0,0,1,0
17,44.8,0,0,1,0
17,45,0,0,1,0
17,45.2,0,0,1,0
17,45.4,0,0,1,0
17,45.6,0,0,1,0
17,45.8,0,0,1,0
17,46,0,0,1,0
17,46.2,0,0,1,0
17,46.4,0,0,1,0
17,46.6,0,0,1,0
17,46.8,0,0,1,0
17,47,0,0,1,0
17,47.2,0,0,1,0
17,47.4,0,0,1,0
17,47.6,0,0,1,0
17,47.8,0,0,1,0
17,48,0,0,1,0
17,48.2,0,0,1,0
17,48.4,0,0,1,0
17,48.6,0,0,1,0
17,48.8,0,0,1,0
17,49,0,0,1,0
17,49.2,0,0,1,0
17,49.4,0,0,1,0
17,49.6,0,0,1,0
17,49.8,0,0,1,0
17,50,0,0,1,0
17,50.2,0,0,1,0
17,50.4,0,0,1,0
17,50.6,0,0,1,0
17,50.8,0,0,1,0
17,51,0,0,1,0
17,51.2,0,1,0,0
17,51.4,0,1,0,0
17,51.6,0,1,0,0
17,51.8,0,1,0,0
17,52,0,1,0,0
17,52.2,0,1,0,0
17,52.4,0,1,0,0
17,52.6,0,1,0,0
17,52.8,0,1,0,0
17,53,0,1,0,0
17,53.2,0,1,0,0
17,53.4,0,1,0,0
17,53.6,0,1,0,0
17,53.8,0,1,0,0
17,54,0,1,0,0
17,54.2,0,0,1,0
17,54.4,0,0,1,0
17,54.6,0,0,1,0
17,54.8,0,0,1,0
17,55,0,0,1,0
17,55.2,0,0,1,0
17,55.4,0,0,1,0
17,55.6,0,0,1,0
17,55.8,0,0,1,0
17,56,0,0,1,0
17,56.2,0,0,1,0
17,56.4,0,0,1,0
17,56.6,0,0,1,0
17,56.8,0,0,1,0
17,57,0,0,1,0
17,57.2,0,0,1,0
17,57.4,0,0,1,0
17,57.6,0,0,1,0
17,57.8,0,0,1,0
17,58,0,0,1,0
17,58.2,0,0,1,0
17,58.4,0,0,1,0
17,58.6,0,0,1,0
17,58.8,0,0,1,0
17,59,0,0,1,0
17,59.2,0,0,1,0
17,59.4,0,0,1,0
17,59.6,0,0,1,0
17,59.8,0,0,1,0
17,60,0,0,1,0
17,60.2,0,0,1,0
17,60.4,0,0,1,0
17,60.6,0,0,1,0
17,60.8,0,0,1,0
17,61,0,0,1,0
17,61.2,0,0,1,0
17,61.4,0,0,1,0
17,61.6,0,0,1,0
17,61.8,0,0,1,0
17,62,0,0,1,0
17,62.2,0,0,1,0
17,62.4,0,0,1,0
17,62.6,0,0,1,0
17,62.8,0,0,1,0
17,63,0,0,1,0
17,63.2,0,0,1,0
17,63.4,0,0,1,0
17,63.6,0,0,1,0
17,63.8,0,0,1,0
17,64,0,0,1,0
17,64.2,0,0,1,0
17,64.4,0,0,1,0
17,64.6,0,0,1,0
17,64.8,0,0,1,0
17,65,0,0,1,0
17,65.2,0,0,1,0
17,65.4,0,0,1,0
17,65.6,0,0,1,0
17,65.8,0,0,1,0
17,66,0,0,1,0
17,66.2,0,0,1,0
17,66.4,0,0,1,0
17,66.6,0,0,1,0
17,66.8,0,0,1,0
17,67,0,0,1,0
17,67.2,0,0,1,0
17,67.4,0,0,1,0
17,67.6,0,0,1,0
17,67.8,0,0,1,0
17,68,0,0,1,0
17,68.2,0,0,1,0
17,68.4,0,0,1,0
17,68.6,0,0,1,0
17,68.8,0,0,1,0
17,69,0,0,1,0
17,69.2,0,0,1,0
17,69.4,0,0,1,0
17,69.6,0,0,1,0
17,69.8,0,0,1,0
17,70,0,0,1,0
17,70.2,0,0,1,0
17,70.4,0,0,1,0
17,70.6,0,0,1,0
17,70.8,0,0,1,0
17,71,0,0,1,0
17,71.2,0,0,1,0
17,71.4,0,0,1,0
17,71.6,0,0,1,0
17,71.8,0,0,1,0
17,72,0,0,1,0
17,72.2,0,0,1,0
17,72.4,0,0,1,0
17,72.6,0,0,1,0
17,72.8,0,0,1,0
17,73,0,0,1,0
17,73.2,0,0,1,0
17,73.4,0,0,1,0
17,73.6,0,0,1,0
17,73.8,0,0,1,0
17,74,0,0,1,0
17,74.2,0,0,1,0
17,74.4,0,0,1,0
17,74.6,0,0,1,0
17,74.8,0,0,1,0
17,75,0,0,1,0
17,75.2,0,0,1,0
17,75.4,0,0,1,0
17,75.6,0,0,1,0
17,75.8,0,0,1,0
17,76,0,0,1,0
17,76.2,0,0,1,0
17,76.4,0,0,1,0
17,76.6,0,0,1,0
17,76.8,0,0,1,0
17,77,0,0,1,0
17,77.2,0,0,1,0
17,77.4,0,0,1,0
17,77.6,0,0,1,0
17,77.8,0,0,1,0
17,78,0,0,1,0
17,78.2,0,0,1,0
17,78.4,0,0,1,0
17,78.6,0,0,1,0
17,78.8,0,0,1,0
17,79,0,0,1,0
17,79.2,0,0,1,0
17,79.4,0,0,1,0
17,79.6,0,0,1,0
17,79.8,0,0,1,0
17,80,0,0,1,0
17,80.2,0,0,1,0
17,80.4,0,0,1,0
17,80.6,0,0,1,0
17,80.8,0,0,1,0
17,81,0,0,1,0
17,81.2,0,0,1,0
17,81.4,0,0,1,0
17,81.6,0,0,1,0
17,81.8,0,0,1,0
17,82,0,0,1,0
17,82.2,0,0,1,0
17,82.4,0,0,1,0
17,82.6,0,0,1,0
17,82.8,0,0,1,0
17,83,0,0,1,0
17,83.2,0,0,1,0
17,83.4,0,0,1,0
17,83.6,0,0,1,0
17,83.8,0,0,1,0
17,84,0,0,1,0
17,84.2,0,0,1,0
17,84.4,0,0,1,0
17,84.6,0,0,1,0
17,84.8,0,0,1,0
17,85,0,0,1,0
17,85.2,0,0,1,0
17,85.4,0,0,1,0
17,85.6,0,0,1,0
17,85.8,0,0,1,0
17,86,0,0,1,0
17,86.2,0,0,1,0
17,86.4,0,0,1,0
17,86.6,0,0,1,0
17,86.8,0,0,1,0
17,87,0,0,1,0
17,87.2,0,0,1,0
17,87.4,0,0,1,0
17,87.6,0,0,1,0
17,87.8,0,0,1,0
17,88,0,0,1,0
17,88.2,0,0,1,0
17,88.4,0,0,1,0
17,88.6,0,0,1,0
17,88.8,0,0,1,0
17,89,0,0,1,0
17,89.2,0,0,1,0
17,89.4,0,0,1,0
17,89.6,0,0,1,0
17,89.8,0,0,1,0
17,90,0,0,1,0
17,90.2,0,0,1,0
17,90.4,0,0,1,0
17,90.6,0,0,1,0
17,90.8,0,0,1,0
17,91,0,1,0,0
17,91.2,0,1,0,0
17,91.4,0,1,0,0
17,91.6,0,1,0,0
17,91.8,0,1,0,0
17,92,0,1,0,0
17,92.2,0,1,0,0
17,92.4,0,1,0,0
17,92.6,0,1,0,0
17,92.8,0,1,0,0
17,93,0,1,0,0
17,93.2,0,1,0,0
17,93.4,0,1,0,0
17,93.6,0,1,0,0
17,93.8,0,1,0,0
17,94,0,1,0,0
17,94.2,0,1,0,0
17,94.4,0,1,0,0
17,94.6,0,1,0,0
17,94.8,0,1,0,0
17,95,0,1,0,0
17,95.2,0,1,0,0
17,95.4,0,1,0,0
17,95.6,0,1,0,0
17,95.8,0,1,0,0
17,96,0,1,0,0
17,96.2,0,1,0,0
17,96.4,0,1,0,0
17,96.6,0,1,0,0
17,96.8,0,1,0,0
17,97,0,1,0,0
17,97.2,0,1,0,0
17,97.4,0,1,0,0
17,97.6,0,1,0,0
17,97.8,0,1,0,0
17,98,0,1,0,0
18,0,1,0,0,0
18,0.2,1,0,0,0
18,0.4,1,0,0,0
18,0.6,1,0,0,0
18,0.8,1,0,0,0
18,1,1,0,0,0
18,1.2,1,0,0,0
18,1.4,1,0,0,0
18,1.6,1,0,0,0
18,1.8,1,0,0,0
18,2,1,0,0,0
18,2.2,1,0,0,0
18,2.4,1,0,0,0
18,2.6,1,0,0,0
18,2.8,1,0,0,0
18,3,1,0,0,0
18,3.2,1,0,0,0
18,3.4,1,0,0,0
18,3.6,1,0,0,0
18,3.8,1,0,0,0
18,4,1,0,0,0
18,4.2,1,0,0,0
18,4.4,1,0,0,0
18,4.6,1,0,0,0
18,4.8,1,0,0,0
18,5,1,0,0,0
18,5.2,1,0,0,0
18,5.4,1,0,0,0
